Mnemonic,Description,,"Std Chg","CPT or HCPC ","Rev Code","Inpt or Outpt","Aetna Commercial","AllWays Commercial","AllWays MassHealth","Beacon Commercial","Beacon Medicaid","Beacon Medicare","BCBSMA HMO Commercial","BCBSMA IND Commercial","BCBSMA PPO Commercial",BMCHNP,"CDPHP Commercial","CIGNA Commercial","Connecticare Commercial","FALLON Commercial","Fallon MCRHMO","Fallon Navicare","First Health Coventry",HPHC,HNE,"HNE MCRHMO",Multiplan,MVP,"Self Pay","Tufts Public Plan Masshealth & QHP Subsidized","Tufts Public Plan QHP Non Subsidized",Tufts,Unicare,United,"United Optum BH Commercial","United Optum BH Medicaid",Min,Max
C187400007,"Stent Esophageal","Facility Supplies",4593.96,C1874,0278,OP,4084.03044,4019.255604,1699.7652,N/A,N/A,N/A,2706.761232,2907.97668,2850.092784,N/A,4134.564,4134.564,4364.262,4272.3828,N/A,N/A,4272.3828,4364.262,3481.302888,N/A,4134.564,4134.564,4364.262,2806.90956,3211.17804,3904.866,2710.4364,4134.564,N/A,N/A,1699.7652,4364.262
C187400007,"Stent Esophageal","Facility Supplies",4777.72,C1874,0278,IP,4247.393080000001,4180.027228,2293.3056,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,4299.948,4299.948,4538.834,4443.279600000001,Grouper,Grouper,4538.834,4538.834,Grouper,Grouper,4299.948,4299.948,4538.834,2919.18692,3339.62628,4061.062,Grouper,4299.948,N/A,N/A,2293.3056,4538.834
C187400008,"Stent Graft 8X50 Fas08050","Facility Supplies",6333.42,C1874,0278,OP,5630.41038,5541.109158,2343.3654,N/A,N/A,N/A,3731.6510639999997,4009.05486,3929.2537679999996,N/A,5700.078,5700.078,6016.749,5890.0806,N/A,N/A,5890.0806,6016.749,4799.465676,N/A,5700.078,5700.078,6016.749,3869.71962,4427.060579999999,5383.407,3736.7178,5700.078,N/A,N/A,2343.3654,6016.749
C187400009,"Stent Life 10X38 Lsmu00801038","Facility Supplies",3814,C1874,0278,OP,3390.646,3336.8686000000002,1411.18,N/A,N/A,N/A,2247.2088,2414.262,2366.2056,N/A,3432.6,3432.6,3623.2999999999997,3547.02,N/A,N/A,3547.02,3623.2999999999997,2890.2492,N/A,3432.6,3432.6,3623.2999999999997,2330.354,2665.986,3241.9,2250.2599999999998,3432.6,N/A,N/A,1411.18,3623.2999999999997
C187400009,"Stent Life 10X38 Lsmu00801038","Facility Supplies",3814,C1874,0278,IP,3390.646,3336.8686000000002,1830.72,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,3432.6,3432.6,3623.2999999999997,3547.02,Grouper,Grouper,3623.2999999999997,3623.2999999999997,Grouper,Grouper,3432.6,3432.6,3623.2999999999997,2330.354,2665.986,3241.9,Grouper,3432.6,N/A,N/A,1830.72,3623.2999999999997
C187400010,"Stent Life 10X58 Lsmu00801058","Facility Supplies",3814,C1874,0278,OP,3390.646,3336.8686000000002,1411.18,N/A,N/A,N/A,2247.2088,2414.262,2366.2056,N/A,3432.6,3432.6,3623.2999999999997,3547.02,N/A,N/A,3547.02,3623.2999999999997,2890.2492,N/A,3432.6,3432.6,3623.2999999999997,2330.354,2665.986,3241.9,2250.2599999999998,3432.6,N/A,N/A,1411.18,3623.2999999999997
C187400010,"Stent Life 10X58 Lsmu00801058","Facility Supplies",3814,C1874,0278,IP,3390.646,3336.8686000000002,1830.72,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,3432.6,3432.6,3623.2999999999997,3547.02,Grouper,Grouper,3623.2999999999997,3623.2999999999997,Grouper,Grouper,3432.6,3432.6,3623.2999999999997,2330.354,2665.986,3241.9,Grouper,3432.6,N/A,N/A,1830.72,3623.2999999999997
C187400011,"Stent Polyflex 10Mmx8Mm 7005","Facility Supplies",3755.81,C1874,0278,OP,3338.91509,3285.958169,1389.6497,N/A,N/A,N/A,2212.9232519999996,2377.42773,2330.104524,N/A,3380.229,3380.229,3568.0195,3492.9033,N/A,N/A,3492.9033,3568.0195,2846.152818,N/A,3380.229,3380.229,3568.0195,2294.7999099999997,2625.31119,3192.4384999999997,2215.9278999999997,3380.229,N/A,N/A,1389.6497,3568.0195
C187400011,"Stent Polyflex 10Mmx8Mm 7005","Facility Supplies",3906.03,C1874,0278,IP,3472.4606700000004,3417.385647,1874.8944000000001,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,3515.427,3515.427,3710.7285,3632.6079000000004,Grouper,Grouper,3710.7285,3710.7285,Grouper,Grouper,3515.427,3515.427,3710.7285,2386.58433,2730.31497,3320.1255,Grouper,3515.427,N/A,N/A,1874.8944000000001,3710.7285
C187400012,"Stent Wallflex Metal10X60 7053","Facility Supplies",6000.67,C1874,0278,OP,5334.59563,5249.986183,2220.2479,N/A,N/A,N/A,3535.594764,3798.42411,3722.8156679999997,N/A,5400.603,5400.603,5700.6365,5580.623100000001,N/A,N/A,5580.623100000001,5700.6365,4547.307726,N/A,5400.603,5400.603,5700.6365,3666.40937,4194.46833,5100.5695,3540.3952999999997,5400.603,N/A,N/A,2220.2479,5700.6365
C187400012,"Stent Wallflex Metal10X60 7053","Facility Supplies",6240.71,C1874,0278,IP,5547.99119,5459.997179,2995.5407999999998,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,5616.639,5616.639,5928.6745,5803.8603,Grouper,Grouper,5928.6745,5928.6745,Grouper,Grouper,5616.639,5616.639,5928.6745,3813.07381,4362.256289999999,5304.6035,Grouper,5616.639,N/A,N/A,2995.5407999999998,5928.6745
C187400013,"Stent  Coat/Cover w/DelIV*2000","Facility Supplies",4323.78,C1874,0278,OP,3843.84042,3782.875122,1599.7985999999999,N/A,N/A,N/A,2547.5711759999995,2736.9527399999997,2682.4731119999997,N/A,3891.402,3891.402,4107.590999999999,4021.1154,N/A,N/A,4021.1154,4107.590999999999,3276.560484,N/A,3891.402,3891.402,4107.590999999999,2641.8295799999996,3022.3222199999996,3675.2129999999997,2551.0301999999997,3891.402,N/A,N/A,1599.7985999999999,4107.590999999999
C187400014,"LIFESTREAM STENT 5X58","Facility Supplies",3943.68,C1874,0278,OP,3505.93152,3450.325632,1459.1616,N/A,N/A,N/A,2323.616256,2496.34944,2446.659072,N/A,3549.312,3549.312,3746.4959999999996,3667.6224,N/A,N/A,3667.6224,3746.4959999999996,2988.520704,N/A,3549.312,3549.312,3746.4959999999996,2409.58848,2756.6323199999997,3352.1279999999997,2326.7711999999997,3549.312,N/A,N/A,1459.1616,3746.4959999999996
C187400015,"Stent Endomaxx","Facility Supplies",4187.7,C1874,0278,OP,3722.8653,3663.81873,1549.4489999999998,N/A,N/A,N/A,2467.3928399999995,2650.8141,2598.04908,N/A,3768.93,3768.93,3978.3149999999996,3894.561,N/A,N/A,3894.561,3978.3149999999996,3173.43906,N/A,3768.93,3768.93,3978.3149999999996,2558.6847,2927.2022999999995,3559.5449999999996,2470.743,3768.93,N/A,N/A,1549.4489999999998,3978.3149999999996
C187500000,"Stent Dynamic Y 15 7069","Facility Supplies",6364.86,C1875,0278,OP,5658.36054,5568.616014,2354.9982,N/A,N/A,N/A,3750.1755119999993,4028.9563799999996,3948.7591439999997,N/A,5728.374,5728.374,6046.616999999999,5919.3198,N/A,N/A,5919.3198,6046.616999999999,4823.290908,N/A,5728.374,5728.374,6046.616999999999,3888.92946,4449.037139999999,5410.130999999999,3755.2673999999997,5728.374,N/A,N/A,2354.9982,6046.616999999999
C187500000,"Stent Dynamic Y 15 7069","Facility Supplies",6619.44,C1875,0278,IP,5884.682159999999,5791.348056,3177.3311999999996,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,5957.496,5957.496,6288.467999999999,6156.0792,Grouper,Grouper,6288.467999999999,6288.467999999999,Grouper,Grouper,5957.496,5957.496,6288.467999999999,4044.4778399999996,4626.98856,5626.523999999999,Grouper,5957.496,N/A,N/A,3177.3311999999996,6288.467999999999
C187600000,"Balloon Assurant .035 Asc630Sv","Facility Supplies",1486.47,C1876,0272,OP,1321.47183,1300.5126030000001,549.9939,N/A,N/A,N/A,875.8281239999999,940.93551,922.2059879999999,N/A,1337.823,1337.823,1412.1465,1382.4171000000001,N/A,N/A,1382.4171000000001,1412.1465,1126.446966,N/A,1337.823,1337.823,1412.1465,908.23317,1039.04253,1263.4995,877.0173,1337.823,N/A,N/A,549.9939,1412.1465
C187600001,"Lifestar Stent","Facility Supplies",1114.52,C1876,0278,OP,990.80828,975.0935479999999,412.37239999999997,N/A,N/A,N/A,656.675184,705.49116,691.4482079999999,N/A,1003.068,1003.068,1058.7939999999999,1036.5036,N/A,N/A,1036.5036,1058.7939999999999,844.583256,N/A,1003.068,1003.068,1058.7939999999999,680.97172,779.0494799999999,947.342,657.5668,1003.068,N/A,N/A,412.37239999999997,1058.7939999999999
C187600002,"Nephu-Uresil Stent","Facility Supplies",200.47,C1876,0278,OP,178.21783,175.391203,74.1739,N/A,N/A,N/A,118.11692399999998,126.89751,124.37158799999999,N/A,180.423,180.423,190.4465,186.43710000000002,N/A,N/A,186.43710000000002,190.4465,151.916166,N/A,180.423,180.423,190.4465,122.48716999999999,140.12852999999998,170.3995,118.2773,180.423,N/A,N/A,74.1739,190.4465
C187600003,"Protege Everflex Stent","Facility Supplies",1457.44,C1876,0278,OP,1295.66416,1275.114256,539.2528,N/A,N/A,N/A,858.7236479999999,922.55952,904.1957759999999,N/A,1311.6960000000001,1311.6960000000001,1384.568,1355.4192,N/A,N/A,1355.4192,1384.568,1104.448032,N/A,1311.6960000000001,1311.6960000000001,1384.568,890.49584,1018.75056,1238.824,859.8896,1311.6960000000001,N/A,N/A,539.2528,1384.568
C187600004,"Stent Bil 6X200X130 Ex062003Cl","Facility Supplies",8118.02,C1876,0278,OP,7216.91978,7102.455698000001,3003.6674000000003,N/A,N/A,N/A,4783.137384,5138.706660000001,5036.419608,N/A,7306.218000000001,7306.218000000001,7712.119,7549.758600000001,N/A,N/A,7549.758600000001,7712.119,6151.835556000001,N/A,7306.218000000001,7306.218000000001,7712.119,4960.1102200000005,5674.49598,6900.317,4789.6318,7306.218000000001,N/A,N/A,3003.6674000000003,7712.119
C187600005,"Stent Bili Ld Xpress 5X20X75","Facility Supplies",4756.38,C1876,0278,OP,4228.4218200000005,4161.356862000001,1759.8606,N/A,N/A,N/A,2802.4590959999996,3010.78854,2950.858152,N/A,4280.742,4280.742,4518.561,4423.4334,N/A,N/A,4423.4334,4518.561,3604.3847640000004,N/A,4280.742,4280.742,4518.561,2906.14818,3324.70962,4042.923,2806.2642,4280.742,N/A,N/A,1759.8606,4518.561
C187600006,"Stent Complete Medtronic","Facility Supplies",1486.47,C1876,0278,OP,1321.47183,1300.5126030000001,549.9939,N/A,N/A,N/A,875.8281239999999,940.93551,922.2059879999999,N/A,1337.823,1337.823,1412.1465,1382.4171000000001,N/A,N/A,1382.4171000000001,1412.1465,1126.446966,N/A,1337.823,1337.823,1412.1465,908.23317,1039.04253,1263.4995,877.0173,1337.823,N/A,N/A,549.9939,1412.1465
C187600007,"Stent Complete Se 6X40X80","Facility Supplies",1486.47,C1876,0278,OP,1321.47183,1300.5126030000001,549.9939,N/A,N/A,N/A,875.8281239999999,940.93551,922.2059879999999,N/A,1337.823,1337.823,1412.1465,1382.4171000000001,N/A,N/A,1382.4171000000001,1412.1465,1126.446966,N/A,1337.823,1337.823,1412.1465,908.23317,1039.04253,1263.4995,877.0173,1337.823,N/A,N/A,549.9939,1412.1465
C187600008,"Stent Everflex","Facility Supplies",1409.52,C1876,0278,OP,1253.06328,1233.189048,521.5224,N/A,N/A,N/A,830.4891839999999,892.22616,874.4662079999999,N/A,1268.568,1268.568,1339.0439999999999,1310.8536000000001,N/A,N/A,1310.8536000000001,1339.0439999999999,1068.134256,N/A,1268.568,1268.568,1339.0439999999999,861.21672,985.25448,1198.0919999999999,831.6167999999999,1268.568,N/A,N/A,521.5224,1339.0439999999999
C187600009,"Stent Express Bilary","Facility Supplies",3838.3,C1876,0272,OP,3412.2487,3358.12867,1420.171,N/A,N/A,N/A,2261.52636,2429.6439,2381.28132,N/A,3454.4700000000003,3454.4700000000003,3646.385,3569.619,N/A,N/A,3569.619,3646.385,2908.6637400000004,N/A,3454.4700000000003,3454.4700000000003,3646.385,2345.2013,2682.9717,3262.5550000000003,2264.597,3454.4700000000003,N/A,N/A,1420.171,3646.385
C187600010,"Stent Life 8X80X30 Vius08030","Facility Supplies",1152.41,C1876,0278,OP,1024.49249,1008.2435090000001,426.3917,N/A,N/A,N/A,678.999972,729.47553,714.955164,N/A,1037.169,1037.169,1094.7895,1071.7413000000001,N/A,N/A,1071.7413000000001,1094.7895,873.2962980000001,N/A,1037.169,1037.169,1094.7895,704.12251,805.53459,979.5485,679.9219,1037.169,N/A,N/A,426.3917,1094.7895
C187600010,"Stent Life 8X80X30 Vius08030","Facility Supplies",1198.51,C1876,0278,IP,1065.47539,1048.576399,575.2848,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,1078.659,1078.659,1138.5845,1114.6143,Grouper,Grouper,1138.5845,1138.5845,Grouper,Grouper,1078.659,1078.659,1138.5845,732.2896099999999,837.7584899999999,1018.7334999999999,Grouper,1078.659,N/A,N/A,575.2848,1138.5845
C187600011,"Stent Life 9X80X60 Vius09060","Facility Supplies",1152.41,C1876,0278,OP,1024.49249,1008.2435090000001,426.3917,N/A,N/A,N/A,678.999972,729.47553,714.955164,N/A,1037.169,1037.169,1094.7895,1071.7413000000001,N/A,N/A,1071.7413000000001,1094.7895,873.2962980000001,N/A,1037.169,1037.169,1094.7895,704.12251,805.53459,979.5485,679.9219,1037.169,N/A,N/A,426.3917,1094.7895
C187600011,"Stent Life 9X80X60 Vius09060","Facility Supplies",1198.51,C1876,0278,IP,1065.47539,1048.576399,575.2848,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,1078.659,1078.659,1138.5845,1114.6143,Grouper,Grouper,1138.5845,1138.5845,Grouper,Grouper,1078.659,1078.659,1138.5845,732.2896099999999,837.7584899999999,1018.7334999999999,Grouper,1078.659,N/A,N/A,575.2848,1138.5845
C187600012,"Stent Lifestar","Facility Supplies",1152.41,C1876,0278,OP,1024.49249,1008.2435090000001,426.3917,N/A,N/A,N/A,678.999972,729.47553,714.955164,N/A,1037.169,1037.169,1094.7895,1071.7413000000001,N/A,N/A,1071.7413000000001,1094.7895,873.2962980000001,N/A,1037.169,1037.169,1094.7895,704.12251,805.53459,979.5485,679.9219,1037.169,N/A,N/A,426.3917,1094.7895
C187600013,"Stent Protege","Facility Supplies",1543.17,C1876,0278,OP,1371.87813,1350.119433,570.9729,N/A,N/A,N/A,909.2357639999999,976.8266100000001,957.382668,N/A,1388.853,1388.853,1466.0115,1435.1481,N/A,N/A,1435.1481,1466.0115,1169.414226,N/A,1388.853,1388.853,1466.0115,942.87687,1078.67583,1311.6945,910.4703,1388.853,N/A,N/A,570.9729,1466.0115
C187600014,"Stent Ultra Trach 14X30 7632","Facility Supplies",4526.98,C1876,0278,OP,4024.4852199999996,3960.6548019999996,1674.9825999999998,N/A,N/A,N/A,2667.2966159999996,2865.5783399999996,2808.5383919999995,N/A,4074.2819999999997,4074.2819999999997,4300.630999999999,4210.0914,N/A,N/A,4210.0914,4300.630999999999,3430.545444,N/A,4074.2819999999997,4074.2819999999997,4300.630999999999,2765.98478,3164.3590199999994,3847.9329999999995,2670.9181999999996,4074.2819999999997,N/A,N/A,1674.9825999999998,4300.630999999999
C187600014,"Stent Ultra Trach 14X30 7632","Facility Supplies",4708.06,C1876,0278,IP,4185.465340000001,4119.081694,2259.8688,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,4237.254000000001,4237.254000000001,4472.657,4378.495800000001,Grouper,Grouper,4472.657,4472.657,Grouper,Grouper,4237.254000000001,4237.254000000001,4472.657,2876.6246600000004,3290.93394,4001.851,Grouper,4237.254000000001,N/A,N/A,2259.8688,4472.657
C187600015,"Stent Valeo","Facility Supplies",1329.71,C1876,0278,OP,1182.11219,1163.3632790000001,491.9927,N/A,N/A,N/A,783.4651319999999,841.7064300000001,824.952084,N/A,1196.739,1196.739,1263.2245,1236.6303,N/A,N/A,1236.6303,1263.2245,1007.6542380000001,N/A,1196.739,1196.739,1263.2245,812.45281,929.4672899999999,1130.2535,784.5289,1196.739,N/A,N/A,491.9927,1263.2245
C187600015,"Stent Valeo","Facility Supplies",1329.71,C1876,0278,IP,1182.11219,1163.3632790000001,638.2608,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,1196.739,1196.739,1263.2245,1236.6303,Grouper,Grouper,1263.2245,1263.2245,Grouper,Grouper,1196.739,1196.739,1263.2245,812.45281,929.4672899999999,1130.2535,Grouper,1196.739,N/A,N/A,638.2608,1263.2245
C187600016,"Stent Vascular 02700","Facility Supplies",5621.5,C1876,0278,OP,4997.5135,4918.25035,2079.955,N/A,N/A,N/A,3312.1877999999997,3558.4095,3487.5786,N/A,5059.35,5059.35,5340.425,5227.995,N/A,N/A,5227.995,5340.425,4259.9727,N/A,5059.35,5059.35,5340.425,3434.7365,3929.4284999999995,4778.275,3316.685,5059.35,N/A,N/A,2079.955,5340.425
C187600017,"Stent Vascular 1500","Facility Supplies",3731.01,C1876,0278,OP,3316.8678900000004,3264.2606490000003,1380.4737,N/A,N/A,N/A,2198.311092,2361.72933,2314.718604,N/A,3357.909,3357.909,3544.4595,3469.8393000000005,N/A,N/A,3469.8393000000005,3544.4595,2827.359378,N/A,3357.909,3357.909,3544.4595,2279.64711,2607.97599,3171.3585000000003,2201.2959,3357.909,N/A,N/A,1380.4737,3544.4595
C187600018,"Stent Vascular 1950","Facility Supplies",4822.39,C1876,0278,OP,4287.1047100000005,4219.1090110000005,1784.2843,N/A,N/A,N/A,2841.352188,3052.5728700000004,2991.810756,N/A,4340.151000000001,4340.151000000001,4581.2705000000005,4484.822700000001,N/A,N/A,4484.822700000001,4581.2705000000005,3654.4071420000005,N/A,4340.151000000001,4340.151000000001,4581.2705000000005,2946.48029,3370.85061,4099.0315,2845.2101000000002,4340.151000000001,N/A,N/A,1784.2843,4581.2705000000005
C187600019,"Stent Vascular 2300","Facility Supplies",5837.62,C1876,0278,OP,5189.64418,5107.333738,2159.9193999999998,N/A,N/A,N/A,3439.5257039999997,3695.21346,3621.6594479999994,N/A,5253.858,5253.858,5545.739,5428.9866,N/A,N/A,5428.9866,5545.739,4423.748436,N/A,5253.858,5253.858,5545.739,3566.78582,4080.4963799999996,4961.977,3444.1958,5253.858,N/A,N/A,2159.9193999999998,5545.739
C187600020,"Stent Visi-Pro","Facility Supplies",2112.71,C1876,0278,OP,1878.19919,1848.409979,781.7027,N/A,N/A,N/A,1244.808732,1337.34543,1310.7252839999999,N/A,1901.439,1901.439,2007.0745,1964.8203,N/A,N/A,1964.8203,2007.0745,1601.0116380000002,N/A,1901.439,1901.439,2007.0745,1290.86581,1476.7842899999998,1795.8035,1246.4989,1901.439,N/A,N/A,781.7027,2007.0745
C187600021,"Stent Wallflex Biliary","Facility Supplies",4089.95,C1876,0278,OP,3635.96555,3578.297255,1513.2814999999998,N/A,N/A,N/A,2409.79854,2588.93835,2537.40498,N/A,3680.955,3680.955,3885.4525,3803.6535,N/A,N/A,3803.6535,3885.4525,3099.36411,N/A,3680.955,3680.955,3885.4525,2498.95945,2858.8750499999996,3476.4575,2413.0705,3680.955,N/A,N/A,1513.2814999999998,3885.4525
C187600021,"Stent Wallflex Biliary","Facility Supplies",4253.56,C1876,0278,IP,3781.4148400000004,3721.4396440000005,2041.7088,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,3828.2040000000006,3828.2040000000006,4040.882,3955.8108000000007,Grouper,Grouper,4040.882,4040.882,Grouper,Grouper,3828.2040000000006,3828.2040000000006,4040.882,2598.9251600000002,2973.23844,3615.5260000000003,Grouper,3828.2040000000006,N/A,N/A,2041.7088,4040.882
C187600022,"Stent Non-Coat w/Del*1000-1250","Facility Supplies",2289.39,C1876,0278,OP,2035.2677099999999,2002.9873109999999,847.0743,N/A,N/A,N/A,1348.9085879999998,1449.1838699999998,1420.3375559999997,N/A,2060.451,2060.451,2174.9204999999997,2129.1327,N/A,N/A,2129.1327,2174.9204999999997,1734.899742,N/A,2060.451,2060.451,2174.9204999999997,1398.81729,1600.2836099999997,1945.9814999999999,1350.7400999999998,2060.451,N/A,N/A,847.0743,2174.9204999999997
C187600023,"System Everflex DelIVery","Facility Supplies",2902.88,C1876,0278,OP,2580.66032,2539.7297120000003,1074.0656000000001,N/A,N/A,N/A,1710.376896,1837.52304,1800.9467519999998,N/A,2612.592,2612.592,2757.736,2699.6784000000002,N/A,N/A,2699.6784000000002,2757.736,2199.8024640000003,N/A,2612.592,2612.592,2757.736,1773.65968,2029.11312,2467.448,1712.6992,2612.592,N/A,N/A,1074.0656000000001,2757.736
C187600024,"Wall Stent Endoprosthesis","Facility Supplies",1886.25,C1876,0278,OP,1676.87625,1650.280125,697.9125,N/A,N/A,N/A,1111.3784999999998,1193.99625,1170.2295,N/A,1697.625,1697.625,1791.9375,1754.2125,N/A,N/A,1754.2125,1791.9375,1429.4002500000001,N/A,1697.625,1697.625,1791.9375,1152.49875,1318.48875,1603.3125,1112.8875,1697.625,N/A,N/A,697.9125,1791.9375
C187600025,"Wallflex Colonic Stent","Facility Supplies",6023.04,C1876,0278,OP,5354.48256,5269.557696,2228.5248,N/A,N/A,N/A,3548.7751679999997,3812.58432,3736.6940159999995,N/A,5420.736,5420.736,5721.888,5601.4272,N/A,N/A,5601.4272,5721.888,4564.259712,N/A,5420.736,5420.736,5721.888,3680.07744,4210.10496,5119.584,3553.5935999999997,5420.736,N/A,N/A,2228.5248,5721.888
C187600025,"Wallflex Colonic Stent","Facility Supplies",6263.95,C1876,0278,IP,5568.65155,5480.329855,3006.696,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,5637.555,5637.555,5950.7525,5825.4735,Grouper,Grouper,5950.7525,5950.7525,Grouper,Grouper,5637.555,5637.555,5950.7525,3827.2734499999997,4378.50105,5324.3575,Grouper,5637.555,N/A,N/A,3006.696,5950.7525
C187800000,"Implant Inj Prolaryn+","Facility Supplies",1002.34,C1878,0278,OP,891.0802600000001,876.947266,370.86580000000004,N/A,N/A,N/A,590.578728,634.48122,621.851736,444.4653495512977,902.106,902.106,952.223,932.1762000000001,N/A,N/A,932.1762000000001,952.223,759.573252,N/A,902.106,902.106,952.223,612.42974,700.63566,851.989,591.3806,902.106,N/A,N/A,370.86580000000004,952.223
C188000000,"Filter Denali IVc Jug","Facility Supplies",2739.19,C1880,0278,OP,2435.13991,2396.517331,1013.5003,N/A,N/A,N/A,1613.930748,1733.9072700000002,1699.393476,N/A,2465.271,2465.271,2602.2305,2547.4467,N/A,N/A,2547.4467,2602.2305,2075.758182,N/A,2465.271,2465.271,2602.2305,1673.64509,1914.69381,2328.3115,1616.1221,2465.271,N/A,N/A,1013.5003,2602.2305
C188000001,"Filter Option Vena Cava 70cm","Facility Supplies",3086.36,C1880,0278,OP,2743.7740400000002,2700.2563640000003,1141.9532,N/A,N/A,N/A,1818.4833119999998,1953.66588,1914.777744,N/A,2777.724,2777.724,2932.042,2870.3148,N/A,N/A,2870.3148,2932.042,2338.843608,N/A,2777.724,2777.724,2932.042,1885.76596,2157.36564,2623.406,1820.9524,2777.724,N/A,N/A,1141.9532,2932.042
C188000002,"Filter  Vena Cava *1000-1250","Facility Supplies",22893.73,C1880,0278,OP,20352.52597,20029.724377,8470.6801,N/A,N/A,N/A,13488.985716,14491.73109,14203.270091999999,N/A,20604.357,20604.357,21749.0435,21291.1689,N/A,N/A,21291.1689,21749.0435,17348.868594,N/A,20604.357,20604.357,21749.0435,13988.069029999999,16002.71727,19459.6705,13507.3007,20604.357,N/A,N/A,8470.6801,21749.0435
C188000003,"Filter  Vena Cava *900-1000","Facility Supplies",1858.34,C1880,0278,OP,1652.0642599999999,1625.861666,687.5858,N/A,N/A,N/A,1094.933928,1176.3292199999999,1152.9141359999999,N/A,1672.5059999999999,1672.5059999999999,1765.4229999999998,1728.2562,N/A,N/A,1728.2562,1765.4229999999998,1408.250052,N/A,1672.5059999999999,1672.5059999999999,1765.4229999999998,1135.44574,1298.97966,1579.589,1096.4206,1672.5059999999999,N/A,N/A,687.5858,1765.4229999999998
C188000004,"Filter  Vena Cava *900-1000","Facility Supplies",1932.66,C1880,0278,OP,1718.1347400000002,1690.884234,715.0842,N/A,N/A,N/A,1138.723272,1223.3737800000001,1199.022264,N/A,1739.394,1739.394,1836.027,1797.3738,N/A,N/A,1797.3738,1836.027,1464.5697480000001,N/A,1739.394,1739.394,1836.027,1180.85526,1350.92934,1642.761,1140.2694,1739.394,N/A,N/A,715.0842,1836.027
C188000005,"Greenfield IVC System","Facility Supplies",5389.23,C1880,0278,OP,4791.02547,4715.037327,1994.0150999999998,N/A,N/A,N/A,3175.3343159999995,3411.3825899999997,3343.4782919999993,N/A,4850.307,4850.307,5119.768499999999,5011.9839,N/A,N/A,5011.9839,5119.768499999999,4083.958494,N/A,4850.307,4850.307,5119.768499999999,3292.8195299999998,3767.0717699999996,4580.845499999999,3179.6456999999996,4850.307,N/A,N/A,1994.0150999999998,5119.768499999999
C188000006,"Gunther Tulip Vena Filter","Facility Supplies",1363.17,C1880,0278,OP,1211.85813,1192.637433,504.3729,N/A,N/A,N/A,803.179764,862.88661,845.7106679999999,N/A,1226.853,1226.853,1295.0115,1267.7481,N/A,N/A,1267.7481,1295.0115,1033.010226,N/A,1226.853,1226.853,1295.0115,832.89687,952.85583,1158.6945,804.2703,1226.853,N/A,N/A,504.3729,1295.0115
C188200000,"Defib Viva Xt Crt-D Dtba1D1","Facility Supplies",40338.43,C1882,0278,OP,35860.86427,35292.092407000004,14925.2191,N/A,N/A,N/A,23767.402955999998,25534.22619,25025.961971999997,N/A,36304.587,36304.587,38321.508499999996,37514.7399,N/A,N/A,37514.7399,38321.508499999996,30568.462254000002,N/A,36304.587,36304.587,38321.508499999996,24646.78073,28196.56257,34287.6655,23799.6737,36304.587,N/A,N/A,14925.2191,38321.508499999996
C188200001,"Pcemkr ICD Amplia DTMB1D1","Facility Supplies",34131.15,C1882,0278,OP,30342.592350000003,29861.343135000003,12628.5255,N/A,N/A,N/A,20110.07358,21605.01795,21174.96546,N/A,30718.035000000003,30718.035000000003,32424.5925,31741.969500000003,N/A,N/A,31741.969500000003,32424.5925,25864.58547,N/A,30718.035000000003,30718.035000000003,32424.5925,20854.13265,23857.67385,29011.4775,20137.3785,30718.035000000003,N/A,N/A,12628.5255,32424.5925
C188300000,"Splitter Infinion Sc340030","Facility Supplies",3196.29,C1883,0278,OP,2841.50181,2796.434121,1182.6272999999999,N/A,N/A,N/A,1883.2540679999997,2023.25157,1982.9783159999997,N/A,2876.661,2876.661,3036.4755,2972.5497,N/A,N/A,2972.5497,3036.4755,2422.148562,N/A,2876.661,2876.661,3036.4755,1952.93319,2234.20671,2716.8465,1885.8111,2876.661,N/A,N/A,1182.6272999999999,3036.4755
C188300001,"Extension 1X8 40Cm Restore","Facility Supplies",2555.12,C1883,0278,OP,2271.50168,2235.474488,945.3943999999999,N/A,N/A,N/A,1505.4767039999997,1617.39096,1585.196448,N/A,2299.608,2299.608,2427.3639999999996,2376.2616,N/A,N/A,2376.2616,2427.3639999999996,1936.269936,N/A,2299.608,2299.608,2427.3639999999996,1561.17832,1786.0288799999998,2171.852,1507.5207999999998,2299.608,N/A,N/A,945.3943999999999,2427.3639999999996
